author	date	text
19805497	2009-11-06 14:39:09	@copperbrickroad i dont mind if a girl shows a flat tummy, but when your tummy is pushing your clothes out of the way to get some air, yuck
19805497	2009-11-06 14:53:08	http://twitpic.com/ohb7j  @kuru_footwear my #lugz workboots at about 4 months
19805497	2009-11-06 14:57:36	@kuru_footwear i dont know. they usually last me about 6 months. i work in a factory, so i am hard on the workboots. about 80 per pair.
19805497	2009-11-07 20:15:07	@sawickis i knew you would fall for her tall tales about me. iol
19805497	2009-11-07 22:39:12	win a 1,000 of gear from the north face follow @sierra_magazine and rt this by nov. 23 to enter. http://bit.ly/154yvm #level26
19805497	2009-11-07 23:05:11	rt @erikalehmann: oh my goodness i have such a weakness for pizza.
19805497	2009-11-07 23:05:39	rt @freestuff4free: free holiday drink: on nov 12 from 4pm8pm get a free 12oz holiday drink from coffee bean  www.freestuff4free.com/
19805497	2009-11-07 23:17:23	3 months rt @momontherun: at what age can you drop your child off at a birthday party and leave
19805497	2009-11-08 02:48:10	@momontherun i figure when babies are about 3 months, they look so cute, they just get passed around so you can sneak out the side door. lol
19805497	2009-11-08 02:52:43	i joined the @warnerblu fan club on facebook
19805497	2009-11-08 02:53:53	@gumby007 anything for you :)
19805497	2009-11-08 14:57:05	http://twitpic.com/orc1y  leaves im getting ready to do
19805497	2009-11-08 16:35:34	@momontherun im still not done and theyve already picked up leaves twice this year my neighbor had 21 trees cut down, but it didnt help
19805497	2009-11-08 17:16:10	http://twitpic.com/orsjo  backyard leaves done (for now)
19805497	2009-11-08 22:24:22	rt @complicatedmama: here is my psa on a christmas carol.... not a kids movie... amazing animation, but nota kids movie.
19805497	2009-11-09 00:42:23	i wrote another review on my blog today http://bit.ly/1hzihr
19805497	2009-11-09 10:06:16	@1800flowerscare thanks for your offer, but i was just retweeting @a49erfangirl who is the one who had the problem.
19805497	2009-11-09 10:39:43	lol rt @judicogen: why do u care whether ur iq is higher than mine it is, since i cant count all the spam dms suggesting i take the quiz
19805497	2009-11-09 13:19:00	@a49erfangirl it was fun. i will post a pic for you.
19805497	2009-11-11 15:43:27	i think i feel another blog on the way.
19805497	2009-11-11 23:11:44	new blog post when is funny not funny http://bit.ly/1q3wtk
19805497	2009-11-11 23:30:07	rt @missinglynxx: contest prize for the 30th person who rts parent support  chocolate  sweet http://bit.ly/1k48y2  (18 to go...)
19805497	2009-11-12 16:43:01	rt @allaboutpork want 100 gift card to pick up pork and other grocery musthaves follow @allaboutpork to win one of five gift cards
19805497	2009-11-13 13:58:41	@complicatedmama i will be in my truck driving then.
19805497	2009-11-13 14:19:39	@copperbrickroad omg im probably the most humble, pure and innocent person you will ever meet
19805497	2009-11-14 02:51:27	do i get the gc if i unfollow @eatatfriendlys and refollow and am the 1900th follower
19805497	2009-11-14 12:47:33	rt @give10 did we mention that were going to choose random ppl who hashtag #give10 to win hd flip cams its about helping  having fun
19805497	2009-11-14 17:24:23	rt @laughitoff: rt this @skype story   you never know who might need a creative solution to dealing w/illness. http://bit.ly/skypeschool
19805497	2009-11-15 13:18:18	rt @weekinrewind giveaway: ipod touch 64gb third generation: movie reviews, trailers, photos, posters, news, giveaw... http://bit.ly/14hkeo
19805497	2009-11-15 14:21:09	i have scissors. rt @cupcakes5: @ariaajaeger the lollipop got stuck in my haircan you help me get it out plzzzzzzzzzzzzzzzzzzzz
19805497	2009-11-15 14:32:20	@cupcakes5 nope. my wife gets mad when i go get those 2 haircuts. im like so what it grows back. i just wanted a quick haircut.
19805497	2009-11-15 14:56:28	rt @complicatedmama: have you entered my childrens christmas book giveaway http://tinyurl.com/yh4b3cs
19805497	2009-11-15 20:02:53	that is a great idea rt @my2gs: does anyone else have a husband growing a novembeard
19805497	2009-11-15 21:36:21	rt @ariaajaeger: its time for dancing with ariaa the trammps  disco inferno http://bit.ly/rjurc
19805497	2009-11-16 10:19:31	a minutes success pays the failure of years.
19805497	2009-11-16 10:39:23	@delightful_toni here is what was updated with the last #pre update. http://bit.ly/47ygr4
19805497	2009-11-16 14:55:45	i have started rt @my2gs: @royal_3 you should grow one.
19805497	2009-11-17 05:14:32	rt @delightful_toni: want 2 know when @chaotic_barb  @delightful_toni are having a twitter party signup 2 be notified http://is.gd/4voji
19805497	2009-11-17 05:14:55	join the party on thurs. 11/19 to party w/ #lunchables rsv p  show up to win great prizes including a 100 gc http://is.gd/4vewa rt pls
19805497	2009-11-17 12:27:44	@laughitoff no problem. you rock :)
19805497	2009-11-17 14:50:54	@delightful_toni i need a link to that ring place from your blog.
19805497	2009-11-17 16:50:18	@delightful_toni i was telling someone about it and they are going to buy a set.
19805497	2009-11-18 01:53:04	another new blog post thanks to @my2gs for the brilliant idea http://bit.ly/of4wa
19805497	2009-11-18 10:18:11	want a free @ultimate_cloth follow them or become a fan on facebook. http://bit.ly/3eubi8 read my review http://bit.ly/1hzihr rt pls
19805497	2009-11-18 13:03:16	@toledonews youre welcome. in my opinion, skeldon isnt doing his job as dog warden if he kills puppies 
19805497	2009-11-18 20:41:09	@its_lynn @delightful_toni @my2gs i will grow it until 1/1/10 and then put up a twit poll and let the users decide if i should keep it
19805497	2009-11-18 23:52:57	@delightful_toni that is my team leaders desk. i like to keep it interesting for him.
19805497	2009-11-19 10:27:52	where does it say in the twitter t.o.s. that if you follow me and i follow you back, you must dm me just saying.
19805497	2009-11-20 18:49:50	rt @delightful_toni: #giveaway 25 grocery store gc good at several stores see details here http://bit.ly/92mfn6 #mmgiveaways rt pls  ty
19805497	2009-11-21 01:18:31	your never going to believe this : man secrets revealed: part 1 http://www.afewfriesshort.com/p493
19805497	2009-11-21 04:32:48	your never going to believe this : man secrets revealed: part 1 http://www.afewfriesshort.com/p493
19805497	2009-11-21 12:46:16	rt @complicatedmama: hey ladies check this out mans secrets revealed part1 ... http://bit.ly/6spi7b hysterical @delightful_toni @royal_3
19805497	2009-11-21 13:45:00	rt @melysas: good morning lovies. today is going to kick so much ass. im ready
19805497	2009-11-21 16:20:33	after your webcast last night, im the nut rt @murnahan:youre a nut, royal  rt @royal_3 man secrets revealed: part 1 http://bit.ly/7dbmle
19805497	2009-11-21 16:31:11	@murnahan that was the best part of the entire webcast i need her in my next video.
19805497	2009-11-21 17:10:44	@ivysunny it was nice to meet you too. that was the.. uh.. most interesting chat i think i have ever been to. lol
19805497	2009-11-21 17:56:34	rt @kidsmealdeals: all weekend  two free kids meals with 1 adult purchase of 6 or more.... http://bit.ly/07npryj 4 deets
19805497	2009-11-21 19:24:38	@my2gs i knew it all cheerleaders are like 51 and spunky like you
19805497	2009-11-22 02:41:03	no clue. rt @delightful_toni: @royal_3 where is the remote
19805497	2009-11-22 15:33:02	sorry rt @detroitmommy: this is just great. tried to add a button on my blog and 1/2 my widgets disappeared along w/ all the stuff in them..
19805497	2009-11-22 15:39:57	@copperbrickroad i cause cavities im so sweet
19805497	2009-11-22 16:05:30	rt @inspiremetoday: yay its snowing a few inches expected today in montana. i love snow so koda (my samoyed) and i are both excited
19805497	2009-11-22 20:17:56	@melysas i liked it i think you also smell like a summers eve if we add each other and you dm me to tell me how much money i can make.
19805497	2009-11-22 22:38:29	@a49erfangirl i will twitpic my wrapping for all to marvel at
19805497	2009-11-23 13:26:22	very impressive, i had to test it. it tasted like chicken and was lemon scented.
19805497	2009-11-23 14:57:21	http://twitpic.com/qmx59  odd thing to find inside a chrysler assembly plant... fiat  the fu rious
19805497	2009-11-23 23:39:50	new blog post @chrysler will survive senator mccain http://bit.ly/81kjds rt pls
19805497	2009-11-24 02:32:03	@its_me_betty let me get a tasty beverage and i will go get my laptop.
19805497	2009-11-24 10:41:45	rt @connectfriends: you can listen to thunder after lightening and tell how close you came to getting hit. if you dont hear it you got hit.
19805497	2009-11-24 10:44:49	time to make the doughnuts. let me know if you prefer cream filled or glazed
19805497	2009-11-24 15:28:22	@delightful_toni send me the info on how to add the blog email to my phone. campaign site has spam there.
19805497	2009-11-24 15:44:07	@delightful_toni goto my twitter and report that last @ to me as spam
19805497	2009-11-24 15:59:02	rt @stephensblog: do you work from home care to share what you do and how you make money
19805497	2009-11-24 16:06:28	rt @ro_tel: retweet this and follow @ro_tel for a chance to win enough rotel to make queso dip for 100 winner announced 9pm est.
19805497	2009-11-24 16:33:04	@boredmommy i thought iy was a big deal for a girl to get her hair chopped off. isnt a ponytail like family
19805497	2009-11-24 18:23:17	@homeeverafter gotcha. its like the apps on myspace, neverending.
19805497	2009-11-24 18:44:50	@homeeverafter what level are you at what kind of character do you have
19805497	2009-11-24 20:53:14	@delightful_toni k
19805497	2009-11-24 23:09:28	rt follow @ro_tel for a chance to win enough rotel2 make queso dip for 100 winner announced 9pm est
19805497	2009-11-25 00:13:22	@mailorderandie nope, sorry. i hate to see another man be as whipped as me.
19805497	2009-11-25 10:27:36	ive entered the macbook air contest you can win by following @weekinrewind and retweet. http://bit.ly/3rbzpv he follows back
19805497	2009-11-25 10:34:32	i will twitpic my drives in toledo. rt @toledonews: toledo to ban texting while driving goes into effect jan. 1 http://bit.ly/7gkxkp
19805497	2009-11-25 14:19:17	my song today seems to be shake that by eminem.
19805497	2009-11-25 20:38:44	rt @rfcradio: do you want to win a 2 night stay and passes to cpac in feb go to..http://www.rfcradio.com/cpa...  enter today tcot
